month,customer_id,packages
2025-05,1424,1
2025-05,1425,1
2025-05,2148,1
2025-05,2395,1
2025-05,2396,1
2025-05,2397,1
2025-05,2398,1
2025-05,2399,1
2025-05,2400,1
2025-05,2401,1
2025-05,2402,1
2025-05,2403,1
2025-06,46,1
2025-06,59,1
2025-06,257,1
2025-06,332,1
2025-06,336,1
2025-06,363,1
2025-06,365,1
2025-06,371,1
2025-06,416,1
2025-06,699,1
2025-06,858,1
2025-06,983,1
2025-06,1039,1
2025-06,1169,1
2025-06,1191,1
2025-06,1315,1
2025-06,1324,1
2025-06,1363,1
2025-06,1426,1
2025-06,1427,1
2025-06,1429,1
2025-06,1430,1
2025-06,1432,1
2025-06,1433,1
2025-06,1434,1
2025-06,1437,1
2025-06,1438,1
2025-06,1439,1
2025-06,1442,1
2025-06,1444,1
2025-06,1445,1
2025-06,1447,1
2025-06,1448,1
2025-06,1450,1
2025-06,1452,1
2025-06,1453,1
2025-06,1454,1
2025-06,1455,1
2025-06,1459,1
2025-06,1460,1
2025-06,1464,1
2025-06,1467,1
2025-06,1468,1
2025-06,1470,1
2025-06,1471,1
2025-06,1473,1
2025-06,1474,1
2025-06,1475,1
2025-06,1477,1
2025-06,1478,1
2025-06,1481,1
2025-06,1483,1
2025-06,1484,1
2025-06,1485,1
2025-06,1487,1
2025-06,1488,1
2025-06,1490,1
2025-06,1491,1
2025-06,1492,1
2025-06,1493,1
2025-06,1494,1
2025-06,1499,1
2025-06,1500,1
2025-06,1502,1
2025-06,1504,1
2025-06,1505,1
2025-06,1506,1
2025-06,1509,1
2025-06,1510,1
2025-06,1512,1
2025-06,1513,1
2025-06,2404,1
2025-06,2405,1
2025-06,2406,1
2025-06,2407,1
2025-06,2408,1
2025-06,2409,1
2025-06,2410,1
2025-06,2411,1
2025-06,2412,1
2025-06,2413,1
2025-06,2414,1
2025-06,2415,1
2025-07,419,1
2025-07,439,1
2025-07,471,1
2025-07,476,1
2025-07,479,1
2025-07,816,1
2025-07,1203,1
2025-07,1218,1
2025-07,1346,1
2025-07,1516,1
2025-07,1517,1
2025-07,1518,2
2025-07,1519,1
2025-07,1520,1
2025-07,1522,1
2025-07,1523,1
2025-07,1525,1
2025-07,1526,1
2025-07,1527,1
2025-07,1529,1
2025-07,1530,1
2025-07,1531,1
2025-07,1532,1
2025-07,1536,1
2025-07,1537,2
2025-07,1538,1
2025-07,1539,1
2025-07,1540,1
2025-07,1541,1
2025-07,1542,1
2025-07,1543,1
2025-07,1544,1
2025-07,1547,1
2025-07,1548,1
2025-07,1549,1
2025-07,1555,1
2025-07,1556,1
2025-07,1557,1
2025-07,1558,1
2025-07,1559,1
2025-07,1562,1
2025-07,1564,1
2025-07,1566,1
2025-07,1568,1
2025-07,1569,1
2025-07,1570,1
2025-07,1572,1
2025-07,1573,1
2025-07,1574,1
2025-07,1575,2
2025-07,1576,1
2025-07,1577,1
2025-07,1578,1
2025-07,1579,1
2025-07,1580,1
2025-07,2217,1
2025-07,2416,1
2025-07,2417,1
2025-07,2418,1
2025-07,2419,1
2025-07,2420,1
2025-07,2421,1
2025-07,2422,1
2025-07,2423,1
2025-08,27,1
2025-08,50,1
2025-08,315,1
2025-08,402,1
2025-08,485,1
2025-08,487,1
2025-08,516,1
2025-08,517,1
2025-08,540,1
2025-08,549,1
2025-08,672,1
2025-08,771,1
2025-08,797,1
2025-08,921,1
2025-08,951,1
2025-08,1026,1
2025-08,1112,1
2025-08,1157,1
2025-08,1313,1
2025-08,1373,1
2025-08,1450,1
2025-08,1582,1
2025-08,1585,1
2025-08,1586,1
2025-08,1587,1
2025-08,1588,1
2025-08,1589,1
2025-08,1591,1
2025-08,1592,1
2025-08,1594,1
2025-08,1595,1
2025-08,1596,1
2025-08,1597,1
2025-08,1599,1
2025-08,1600,1
2025-08,1601,1
2025-08,1602,1
2025-08,1604,1
2025-08,1605,1
2025-08,1607,1
2025-08,1608,1
2025-08,1609,1
2025-08,1610,1
2025-08,1611,1
2025-08,1612,1
2025-08,1613,1
2025-08,1615,1
2025-08,1616,1
2025-08,1617,1
2025-08,1619,1
2025-08,1621,1
2025-08,1623,1
2025-08,1624,1
2025-08,1625,1
2025-08,1626,1
2025-08,1627,1
2025-08,1628,1
2025-08,1630,1
2025-08,1631,1
2025-08,1632,1
2025-08,1633,1
2025-08,1634,1
2025-08,1635,1
2025-08,1636,1
2025-08,1637,1
2025-08,1638,1
2025-08,1639,1
2025-08,1640,1
2025-08,1641,1
2025-08,1642,1
2025-08,1643,1
2025-08,1645,1
2025-08,1646,1
2025-08,1647,1
2025-08,1648,1
2025-08,1649,1
2025-08,1650,1
2025-08,1651,1
2025-08,1652,1
2025-08,1653,1
2025-08,2219,1
2025-08,2220,1
2025-08,2221,1
2025-08,2424,1
2025-08,2425,1
2025-08,2426,1
2025-08,2427,1
2025-08,2428,1
2025-08,2429,1
2025-08,2430,1
2025-09,431,1
2025-09,602,1
2025-09,604,1
2025-09,605,1
2025-09,619,1
2025-09,627,1
2025-09,629,1
2025-09,637,1
2025-09,661,1
2025-09,664,1
2025-09,667,1
2025-09,675,1
2025-09,929,1
2025-09,1210,1
2025-09,1333,1
2025-09,1530,1
2025-09,1589,1
2025-09,1655,1
2025-09,1658,1
2025-09,1659,1
2025-09,1660,1
2025-09,1661,1
2025-09,1662,1
2025-09,1663,1
2025-09,1664,1
2025-09,1665,1
2025-09,1666,1
2025-09,1667,1
2025-09,1668,1
2025-09,1669,1
2025-09,1670,1
2025-09,1671,1
2025-09,1673,1
2025-09,1674,1
2025-09,1675,1
2025-09,1677,1
2025-09,1679,1
2025-09,1681,1
2025-09,1682,1
2025-09,1683,1
2025-09,1684,1
2025-09,1685,1
2025-09,1686,1
2025-09,1687,1
2025-09,1689,1
2025-09,1690,1
2025-09,1693,1
2025-09,1694,1
2025-09,1695,1
2025-09,1696,1
2025-09,1697,1
2025-09,1698,1
2025-09,1699,1
2025-09,1700,1
2025-09,1704,1
2025-09,1705,1
2025-09,1706,1
2025-09,1708,1
2025-09,1709,1
2025-09,1710,1
2025-09,1711,1
2025-09,2222,1
2025-09,2431,1
2025-09,2432,1
2025-09,2433,1
2025-09,2434,1
2025-09,2435,1
2025-10,4,1
2025-10,27,1
2025-10,292,1
2025-10,322,1
2025-10,503,2
2025-10,680,1
2025-10,688,1
2025-10,739,1
2025-10,760,1
2025-10,798,1
2025-10,808,1
2025-10,809,1
2025-10,824,1
2025-10,918,1
2025-10,1220,1
2025-10,1631,1
2025-10,1712,1
2025-10,1713,1
2025-10,1714,1
2025-10,1715,1
2025-10,1716,1
2025-10,1718,1
2025-10,1719,1
2025-10,1720,1
2025-10,1721,1
2025-10,1722,1
2025-10,1723,1
2025-10,1726,1
2025-10,1727,1
2025-10,1728,1
2025-10,1729,1
2025-10,1730,2
2025-10,1731,1
2025-10,1732,1
2025-10,1733,1
2025-10,1734,1
2025-10,1735,1
2025-10,1736,1
2025-10,1737,1
2025-10,1738,1
2025-10,1739,1
2025-10,1741,1
2025-10,1742,1
2025-10,1743,1
2025-10,1744,1
2025-10,1745,1
2025-10,1746,1
2025-10,1747,1
2025-10,1748,1
2025-10,1749,1
2025-10,1750,1
2025-10,1752,1
2025-10,1754,1
2025-10,1755,1
2025-10,1756,1
2025-10,1757,1
2025-10,1758,1
2025-10,1759,1
2025-10,1760,1
2025-10,1761,1
2025-10,1762,1
2025-10,1763,1
2025-10,1765,1
2025-10,1766,1
2025-10,1769,1
2025-10,1771,1
2025-10,2223,1
2025-10,2436,1
2025-10,2437,1
2025-10,2438,1
2025-11,273,1
2025-11,336,1
2025-11,376,1
2025-11,483,1
2025-11,525,1
2025-11,691,1
2025-11,791,1
2025-11,795,1
2025-11,808,1
2025-11,1230,1
2025-11,1417,1
2025-11,1646,1
2025-11,1655,1
2025-11,1657,1
2025-11,1773,1
2025-11,1774,1
2025-11,1775,1
2025-11,1776,1
2025-11,1778,1
2025-11,1779,1
2025-11,1780,1
2025-11,1781,1
2025-11,1784,1
2025-11,1785,1
2025-11,1786,1
2025-11,1787,1
2025-11,1788,1
2025-11,2041,1
2025-11,2224,1
2025-11,2225,1
2025-11,2226,1
2025-11,2227,1
2025-11,2228,1
2025-11,2229,1
2025-11,2230,1
2025-11,2231,1
2025-11,2232,1
2025-11,2233,1
2025-11,2234,1
2025-11,2235,1
2025-11,2236,1
2025-11,2237,1
2025-11,2238,1
2025-11,2239,1
2025-11,2240,1
2025-11,2241,1
2025-11,2242,1
2025-11,2243,1
2025-11,2244,1
2025-11,2245,1
2025-11,2246,1
2025-11,2247,1
2025-11,2439,1
2025-11,2440,1
2025-11,2441,1
2025-11,2442,1
2026-03,2478,3
2026-03,2482,1
2026-03,2483,1
